customer_id,first_name,last_name,gender,date_of_birth,registration_date,location_id,preferred_channel,preferred_category,email,phone,quarantine_reason
31991,Customer31991,User31991,Other,1996-11-11,2024-10-21,19,Dine-in,Rice,customer31991@example.com,3008625620,Duplicate customer_id; first occurrence retained.
41168,Customer41168,User41168,Male,1978-03-06,2024-06-22,5,Website/App,Pizza,customer41168@example.com,3007151444,Duplicate customer_id; first occurrence retained.
24993,Customer24993,User24993,Male,1997-12-21,2024-08-16,18,Third-party Delivery,Sandwiches,customer24993@example.com,3009459768,Duplicate customer_id; first occurrence retained.
13990,Customer13990,User13990,Male,1971-09-04,2024-04-13,12,Website/App,Sandwiches,customer13990@example.com,3008715905,Duplicate customer_id; first occurrence retained.
2084,Customer2084,User2084,Male,2003-05-08,2024-12-25,16,Website/App,Rice,customer2084@example.com,3008215607,Duplicate customer_id; first occurrence retained.
49916,Customer49916,User49916,Male,1988-03-05,2024-10-19,4,Dine-in,Salads,customer49916@example.com,3005889694,Duplicate customer_id; first occurrence retained.
38392,Customer38392,User38392,Male,1983-05-09,2024-03-05,11,Dine-in,Pasta,customer38392@example.com,3009763227,Duplicate customer_id; first occurrence retained.
31322,Customer31322,User31322,Male,1975-10-19,2024-09-15,11,Third-party Delivery,Pizza,customer31322@example.com,3001849228,Duplicate customer_id; first occurrence retained.
29172,Customer29172,User29172,Other,1987-04-01,2024-09-16,15,Third-party Delivery,Rice,customer29172@example.com,3008263837,Duplicate customer_id; first occurrence retained.
31793,Customer31793,User31793,Male,1978-04-12,2024-05-26,19,Dine-in,Pizza,customer31793@example.com,3005578817,Duplicate customer_id; first occurrence retained.
5220,Customer5220,User5220,Female,2004-10-02,2024-01-20,17,Third-party Delivery,Burgers,customer5220@example.com,3008092502,Duplicate customer_id; first occurrence retained.
17863,Customer17863,User17863,Other,2003-12-03,2024-10-04,14,Website/App,Pizza,customer17863@example.com,3004668675,Duplicate customer_id; first occurrence retained.
6397,Customer6397,User6397,Male,2004-01-20,2024-08-01,6,Dine-in,Salads,customer6397@example.com,3008852522,Duplicate customer_id; first occurrence retained.
49079,Customer49079,User49079,Female,1999-12-15,2024-03-01,10,Takeaway,Desserts,customer49079@example.com,3008918501,Duplicate customer_id; first occurrence retained.
29686,Customer29686,User29686,Female,1997-09-09,2024-07-26,5,Third-party Delivery,BBQ,customer29686@example.com,3009095765,Duplicate customer_id; first occurrence retained.
22833,Customer22833,User22833,Other,1986-04-07,2024-12-15,9,Website/App,Desserts,customer22833@example.com,3001623343,Duplicate customer_id; first occurrence retained.
11653,Customer11653,User11653,Female,1986-10-06,2024-03-14,2,Website/App,Biryani,customer11653@example.com,3002828544,Duplicate customer_id; first occurrence retained.
43835,Customer43835,User43835,Male,1985-09-06,2024-02-07,20,Third-party Delivery,Salads,customer43835@example.com,3007014334,Duplicate customer_id; first occurrence retained.
45616,Customer45616,User45616,Male,2002-05-13,2024-04-18,1,Takeaway,Desserts,customer45616@example.com,3006681112,Duplicate customer_id; first occurrence retained.
6177,Customer6177,User6177,Male,1970-01-03,2024-09-22,5,Dine-in,Beverages,customer6177@example.com,3009191803,Duplicate customer_id; first occurrence retained.
28480,Customer28480,User28480,Other,1986-10-04,2024-12-21,14,Takeaway,Burgers,customer28480@example.com,3005080608,Duplicate customer_id; first occurrence retained.
33488,Customer33488,User33488,Female,1997-06-12,2024-11-13,3,Takeaway,Beverages,customer33488@example.com,3004374368,Duplicate customer_id; first occurrence retained.
28694,Customer28694,User28694,Other,1974-01-20,2024-09-03,5,Website/App,Desserts,customer28694@example.com,3005646280,Duplicate customer_id; first occurrence retained.
